
387,WELSPUNLIV,,2026-02-04,04:40,147.0,,,#POSITIONAL WELSPUNLIV BUY ABOVE: 147 SL: 144 TGT: 154.5 Holding Period: 30 Days
391,SYRMA,,2026-02-06,03:38,865.0,,,#POSITIONAL SYRMA BUY ABOVE: 865 SL: 847 TGT: 899 Holding Period: 30 Days
390,SAILIFE,,2026-02-06,03:38,815.0,,,#POSITIONAL SAILIFE BUY ABOVE: 815 SL: 798 TGT: 848 Holding Period: 30 Days
389,EUREKAFORB,,2026-02-06,03:38,513.0,,,#POSITIONAL EUREKAFORB BUY ABOVE: 513 SL: 502 TGT: 533.5 Holding Period: 30 Days
388,EQUITASBNK,,2026-02-06,03:38,66.5,,,#POSITIONAL EQUITASBNK BUY ABOVE: 66.5 SL: 65 TGT: 69.2 Holding Period: 30 Days
392,AURIONPRO,,2026-02-06,07:08,925.0,,,#POSITIONAL AURIONPRO BUY ABOVE: 925 SL: 900 TGT: 960 Holding Period: 30 Days
393,TITAN,,2026-02-10,04:16,4315.0,,,#POSITIONAL TITAN BUY ABOVE: 4315 SL: 4267 TGT: 4495 Holding Period: 30 Days
394,AMAGI,,2026-02-10,04:24,393.0,,,#POSITIONAL AMAGI BUY ABOVE: 393 SL: 380 TGT: 419 Holding Period: 30 Days
395,GRASIM,,2026-02-10,05:10,2940.0,,,#POSITIONAL GRASIM BUY ABOVE: 2940 SL: 2900 TGT: 3040 Holding Period: 30 Days
399,BHEL,,2026-02-17,03:41,263.5,,,#POSITIONAL BHEL BUY ABOVE: 263.5 SL: 258 TGT: 274.5 Holding Period: 30 Days
398,VOLTAS,,2026-02-17,03:41,1540.0,,,#POSITIONAL VOLTAS BUY ABOVE: 1540 SL: 1509 TGT: 1571 Holding Period: 30 Days
405,BLUESTARCO,,2026-02-25,03:40,1968.0,,,#POSITIONAL BLUESTARCO BUY ABOVE: 1968 SL: 1928 TGT: 2048 Holding Period: 30 Days
420,GRWRHITECH,,2026-03-17,03:42,3876.0,,,#POSITIONAL GRWRHITECH BUY ABOVE: 3876 SL: 3700 TGT: 4052 Holding Period: 30 Days
419,ASHOKLEY,,2026-03-17,03:42,175.0,,,#POSITIONAL ASHOKLEY BUY ABOVE: 175 SL: 168 TGT: 182 Holding Period: 30 Days
423,SOLARINDS,,2026-03-18,03:42,14105.0,,,#POSITIONAL SOLARINDS BUY ABOVE: 14105 SL: 13740 TGT: 14470 Holding Period: 30 Days
422,LUPIN,,2026-03-18,03:42,2313.0,,,#POSITIONAL LUPIN BUY ABOVE: 2313 SL: 2251 TGT: 2375 Holding Period: 30 Days
421,CGPOWER,,2026-03-18,03:42,712.0,,,#POSITIONAL CGPOWER BUY ABOVE: 712 SL: 680 TGT: 744 Holding Period: 30 Days
424,DATAPATTNS,,2026-03-18,04:06,3260.0,,,#POSITIONAL DATAPATTNS BUY ABOVE: 3260 SL: 3130 TGT: 3390 Holding Period: 30 Days
432,ACMESOLAR,,2026-03-19,04:05,263.0,,,#POSITIONAL ACMESOLAR BUY ABOVE: 263 SL: 260 TGT: 272 Holding Period: 30 Days
435,MARUTI,,2026-03-24,03:41,12501.0,,,#POSITIONAL MARUTI BUY ABOVE: 12501 SL: 11688 TGT: 14001 Holding Period: 30 Days
434,POLYCAB,,2026-03-24,03:41,6885.0,,,#POSITIONAL POLYCAB BUY ABOVE: 6885 SL: 6750 TGT: 7155 Holding Period: 30 Days
433,LT,,2026-03-24,03:41,3410.0,,,#POSITIONAL LT BUY ABOVE: 3410 SL: 3188 TGT: 3820 Holding Period: 30 Days
436,BAJFINANCE,,2026-03-24,03:42,819.0,,,#POSITIONAL BAJFINANCE BUY ABOVE: 819 SL: 802 TGT: 853 Holding Period: 30 Days
437,PREMIERENE,,2026-03-24,03:44,878.0,,,#POSITIONAL PREMIERENE BUY ABOVE: 878 SL: 860 TGT: 914 Holding Period: 30 Days
438,COFORGE,,2026-03-24,03:45,1108.0,,,#POSITIONAL COFORGE BUY ABOVE: 1108 SL: 1085 TGT: 1154 Holding Period: 30 Days
439,SBIN,,2026-03-24,03:46,1046.0,,,#POSITIONAL SBIN BUY ABOVE: 1046 SL: 1025 TGT: 1088 Holding Period: 30 Days
440,UNIONBANK,,2026-03-24,05:17,172.0,,,#POSITIONAL UNIONBANK BUY ABOVE: 172 SL: 168.5 TGT: 179 Holding Period: 30 Days
442,ASHOKLEY,,2026-03-24,08:36,167.5,,,#POSITIONAL ASHOKLEY BUY ABOVE: 167.5 SL: 164.15 TGT: 174.2 Holding Period: 30 Days
441,HINDALCO,,2026-03-24,08:36,858.0,,,#POSITIONAL HINDALCO BUY ABOVE: 858 SL: 840 TGT: 894 Holding Period: 30 Days
447,HDFCBANK,REVERSAL,2026-03-25,03:40,773.0,,,#REVERSAL HDFCBANK BUY ABOVE: 773 SL: 678 TGT: 898 Holding Period: 180 days
446,PERSISTENT,,2026-03-25,03:40,4928.0,,,#POSITIONAL PERSISTENT BUY ABOVE: 4928 SL: 4828 TGT: 5128 Holding Period: 30 Days
445,ACMESOLAR,,2026-03-25,03:40,251.0,,,#POSITIONAL ACMESOLAR BUY ABOVE: 251 SL: 246 TGT: 261 Holding Period: 30 Days
444,KIRLOSENG,,2026-03-25,03:40,1335.0,,,#POSITIONAL KIRLOSENG BUY ABOVE: 1335 SL: 1308 TGT: 1389 Holding Period: 30 Days
443,KARURVYSYA,,2026-03-25,03:40,276.25,,,#POSITIONAL KARURVYSYA BUY ABOVE: 276.25 SL: 270.5 TGT: 287.75 Holding Period: 30 Days
448,VOLTAS,,2026-03-25,03:43,1310.0,,,#POSITIONAL VOLTAS BUY ABOVE: 1310 SL: 1220 TGT: 1490 Holding Period: 30 Days
449,BPCL,,2026-03-25,03:45,286.0,,,#POSITIONAL BPCL BUY ABOVE: 286 SL: 278 TGT: 296 Holding Period: 30 Days
450,GRWRHITECH,,2026-03-25,03:46,3551.0,,,#POSITIONAL GRWRHITECH BUY ABOVE: 3551 SL: 3480 TGT: 3693 Holding Period: 30 Days
451,MOTHERSON,,2026-03-25,03:57,112.0,,,#POSITIONAL MOTHERSON BUY ABOVE: 112 SL: 109.75 TGT: 116.5 Holding Period: 30 Days
454,PAYTM,,2026-04-01,03:42,998.0,,,#POSITIONAL PAYTM BUY ABOVE: 998 SL: 978 TGT: 1038 Holding Period: 30 Days
453,MAXESTATES,,2026-04-01,03:42,309.0,,,#POSITIONAL MAXESTATES BUY ABOVE: 309 SL: 302.5 TGT: 322 Holding Period: 30 Days
457,ASHOKLEYLAND,,2026-04-01,03:43,156.5,,,#POSITIONAL ASHOKLEYLAND BUY ABOVE: 156.5 SL: 153 TGT: 163.5 Holding Period: 30 Days
456,AVL,,2026-04-01,03:43,492.0,,,#POSITIONAL AVL BUY ABOVE: 492 SL: 482 TGT: 512 Holding Period: 30 Days
455,MTARTECH,,2026-04-01,03:43,3609.0,,,#POSITIONAL MTARTECH BUY ABOVE: 3609 SL: 3533 TGT: 3761 Holding Period: 30 Days
458,ENTERO,,2026-04-01,03:44,1258.0,,,#POSITIONAL ENTERO BUY ABOVE: 1258 SL: 1239 TGT: 1296 Holding Period: 30 Days
459,ACUTAAS,,2026-04-01,07:20,2330.0,,,#POSITIONAL ACUTAAS BUY ABOVE: 2330 SL: 2280 TGT: 2430 Holding Period: 30 Days
461,EIEL,,2026-04-02,03:43,157.0,,,#POSITIONAL EIEL BUY ABOVE: 157 SL: 155 TGT: 163 Holding Period: 30 Days
460,PREMIERENE,,2026-04-02,03:43,920.0,,,#POSITIONAL PREMIERENE BUY ABOVE: 920 SL: 902 TGT: 956 Holding Period: 30 Days
462,CPPLUS,,2026-04-02,04:13,1843.0,,,#POSITIONAL CPPLUS BUY ABOVE: 1843 SL: 1812 TGT: 1916 Holding Period: 30 Days
463,TCI,,2026-04-02,04:15,942.0,,,#POSITIONAL TCI BUY ABOVE: 942 SL: 928 TGT: 970 Holding Period: 30 Days
464,CUPID,,2026-04-02,04:45,86.8,,,#POSITIONAL CUPID BUY ABOVE: 86.8 SL: 85.5 TGT: 90.3 Holding Period: 30 Days
466,PAYTM,,2026-04-02,08:47,999.0,,,#POSITIONAL PAYTM BUY ABOVE: 999 SL: 979 TGT: 1039 Holding Period: 30 Days
465,AXISCADES,,2026-04-02,08:47,1574.0,,,#POSITIONAL AXISCADES BUY ABOVE: 1574 SL: 1542 TGT: 1638 Holding Period: 30 Days
468,INDIANBANK,,2026-04-02,08:49,868.0,,,#POSITIONAL INDIANBANK BUY ABOVE: 868 SL: 850 TGT: 904 Holding Period: 30 Days
467,ANANDRATHI,,2026-04-02,08:49,3185.0,,,#POSITIONAL ANANDRATHI BUY ABOVE: 3185 SL: 3120 TGT: 3315 Holding Period: 30 Days
469,SHRIRAMFIN,,2026-04-02,09:06,893.0,,,#POSITIONAL SHRIRAMFIN BUY ABOVE: 893 SL: 875 TGT: 929 Holding Period: 30 Days
